timestamp,open,high,low,close,volume,spread,real_volume,symbol
2026-01-26 20:41:00,154.028,154.046,154.027,154.039,47,30,0,USDJPY.s
2026-01-26 20:49:00,154.103,154.108,154.093,154.097,33,30,0,USDJPY.s
2026-01-26 20:50:00,154.14,154.141,154.139,154.139,6,30,0,USDJPY.s
2026-01-26 20:51:00,154.123,154.124,154.123,154.124,2,30,0,USDJPY.s
2026-01-26 20:52:00,154.147,154.147,154.147,154.147,1,30,0,USDJPY.s
