timestamp,open,high,low,close,volume,spread,real_volume,symbol
2026-01-26 20:41:00,1.3698000000000001,1.36981,1.36957,1.36959,72,30,0,GBPUSD.s
2026-01-26 20:49:00,1.369,1.3691900000000001,1.369,1.36918,41,30,0,GBPUSD.s
2026-01-26 20:50:00,1.36907,1.36908,1.36907,1.36908,2,30,0,GBPUSD.s
2026-01-26 20:51:00,1.36907,1.36907,1.36907,1.36907,1,30,0,GBPUSD.s
2026-01-26 20:52:00,1.36899,1.36899,1.36899,1.36899,1,30,0,GBPUSD.s
