timestamp,open,high,low,close,volume,spread,real_volume,symbol
2026-01-26 20:41:00,1.18831,1.18832,1.18819,1.18822,41,30,0,EURUSD.s
2026-01-26 20:49:00,1.18807,1.18819,1.1880600000000001,1.18818,21,30,0,EURUSD.s
2026-01-26 20:50:00,1.18809,1.18809,1.18809,1.18809,1,30,0,EURUSD.s
2026-01-26 20:51:00,1.1880600000000001,1.1880600000000001,1.18805,1.18805,4,30,0,EURUSD.s
