timestamp,open,high,low,close,volume,spread,real_volume,symbol
2026-01-26 19:19:00,1.36984,1.37027,1.36979,1.3702,125,6,0,GBPUSD
2026-01-26 20:17:00,1.36967,1.36969,1.36967,1.36969,2,6,0,GBPUSD
2026-01-26 20:18:00,1.36994,1.36994,1.36994,1.36994,1,6,0,GBPUSD
2026-01-26 20:19:00,1.36997,1.37,1.36997,1.37,3,6,0,GBPUSD
2026-01-26 20:27:00,1.36975,1.36975,1.36964,1.36968,46,6,0,GBPUSD
2026-01-26 20:28:00,1.3697300000000001,1.3697300000000001,1.3697300000000001,1.3697300000000001,1,6,0,GBPUSD
2026-01-26 20:29:00,1.36986,1.36988,1.36986,1.36987,4,6,0,GBPUSD
